model_id	sample_id	sample_origin	passage	host_strain_nomenclature	platform_id
J000101121	J000101545	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
J000104314	J000105749	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM01079	TM01079F259P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00186	LG0481F231P0000P1000P2140P3	xenograft	3	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00832	LG1191aF2114P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00016	BL0293F0593P0000P1000P2000P31291P4	xenograft	4	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Whole_Exome
TM01137	SK0259FPT	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00231	LG1197F385P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_Illumina
TM01340	TM01340F884P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00927	OV11094F172P0118P1	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00355	LG0551F552P0000P1252P2	xenograft	2	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00877	LG1301F301P0000P1000P2018P3	xenograft	3	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
J000106527	BCM-3469	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Whole_Exome
TM00091	BR0901F433P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_JAX
TM01258	TM01258F643P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00327	OVJX01F021P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_JAX
TM00206	LG0812PE1330P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00292	LG1194F2133P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00231	LG1197FPT	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Other:_FISH
J000093018	J000108220	xenograft	2	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Other:_ddPCR
TM00020	BL0382FPT	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Whole_Exome
J000101220	J000104076	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00302	LG1306aF130P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Whole_Exome
J000115419	J000115730	xenograft	3	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00860	LG1429F264P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_Illumina
NOD_control	NOD_control	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_Illumina
TM00244	LG1235F082P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_Illumina
TM00190	LG0542F535P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Other:_FISH
TM01357	TM01357F942P1	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Other:_ddPCR
TM00920	PA1324F066P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_JAX
TM01149	TM01149FPT	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
J000097253	J000100910	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
J000106124	DFAM-15354-V2	xenograft	2	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Trusight
J000102326	J000103733	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00977	PA0277F091P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_JAX
TM00193	LG0591F709P5	xenograft	5	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM01357	TM01357F942P0000P1012P2	xenograft	2	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Other:_ddPCR
TM00317	PA1919F211P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_JAX
TM00184	CN0486F016P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_JAX
J000077960	J000108730	xenograft	2	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Other:_ddPCR
TM00339	SK129862F002P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM01594	TM01594FPT	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Whole_Exome_TN
TM00327	OVJX01F020P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_Illumina
TM00298	PR1996F336P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_Illumina
TM00016	BL0293F0593P0000P1000P2000P31285P4	xenograft	4	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Whole_Exome
TM00212	LG0978F1565P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
J000100646	J000102435	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM01360	TM01360F928P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
J000101006	J000102945	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM01545	TM01545F197P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00203	LG0801F1253P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_Illumina
TM00263	LG1287F122P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_Illumina
TM01533	TM01533F148P0000P1015P2	xenograft	2	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Other:_ddPCR
TM00016	BL0293F563P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Whole_Exome
TM01258	TM01258F643P0216P1	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00013	BL0058F039P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_Illumina
TM00339	SK129862F002P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_Illumina
J000112882	J000114599	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00198	LG0671F884P0002P1	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_Illumina
TM00112	BR1172F146P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00360	SA0082FPT	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_Illumina
TM00188	LG0520F434P0000P1000P2000P3000P4000P5012P6	xenograft	6	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
J000099873	J000102461	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM01215	TM01215F47P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM01127	SA1208005F001P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_JAX
TM00186	LG0481F231P0000P1000P2140P3	xenograft	3	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Whole_Exome
TM00387	KD0459PE393P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00226	LG1179F2089P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_JAX
TM01076	LV1032F051P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_Illumina
J000106534	J000116486	xenograft	3	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
J000100556	J000101355	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
J000106562	DFAB-56509-V0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	TEXDF
TM00274	SA0426F1133P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_JAX
TM01063	AN0011F206P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_JAX
TM01144	TM01144F186P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_Illumina
TM00075	BN289F068P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_Illumina
TM00302	LG1306F130P0078P1	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
J000099257	J000103717	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00263	LG1287F122P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_JAX
J000094100	J000095326	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00091	BR0901F433P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00107	BR1936F227P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_Illumina
J000106145	DFBL-20954-V1	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	TEXDF
TM00302	LG1306F130P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_Illumina
TM00062	BN245F007P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_Illumina
J000099318	J000101529	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00926	CN1611F000P0076P1	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
J000096652	J000099831	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00694	LG1202F002P0054P1	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00096	BR0851LF004P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_Illumina
J000106535	BCM-5097	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Whole_Exome
TM00203	LG0801F1250P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_Illumina
TM00204	LG0807F1297P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Other:_FISH
TM00080	BN303F015P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_Illumina
J000108157	J000110718	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
J000099318	J000103814	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM01225	TM01225F511P0000P1011P2	xenograft	2	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Other:_ddPCR
TM01565	TM01565F279P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00355	LG0551F0552P0000P1000P2005P3	xenograft	3	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM01498	TM01498F11P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
J000099257	J000101156	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM01264	TM01264FPT	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00192	LG0567F671P2	xenograft	2	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Other:_ddPCR
TM01509	TM01509F041P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
J000105934	J000110860	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
J000095635	J000097360	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM01373	TM01373F1015P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
J000094290	J000095941	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
J000102680	SGJ102687F002P4	xenograft	4	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Actionseq20
TM00097	BR1077F016P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Whole_Exome
TM00013	BL0058F037P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_Illumina
TM00090	BR0744F098P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_JAX
J000097253	J000102934	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
J000106565	DFAM-16835-V1	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	TEXDF
TM00256	LG1265F160P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_JAX
J000106567	DFAL-49600-V2	xenograft	2	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	TEXDF
J000115416	J000116088	xenograft	5	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM01354	TM01354F928P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00860	LG1429F264P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00185	LG0476F210P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00920	PA1324F066P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_Illumina
J000094918	J000099073	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM01500	TM01500F25P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00360	SA0082FPT	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00020	BL0382F1232P0001P1	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_JAX
TM01479	TM01479F1384P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
J000102680	J000107098	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00229	LG1189F1951P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM01120	CNSTG0001F001P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_Illumina
TM01014	CN0500FPT	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM01144	TM01144F186P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_JAX
TM00317	PA1919F211P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_Illumina
TM01244	TM01244F585P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Other:_ddPCR
TM00219	LG1049F1704P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_JAX
J000106573	DFTL-94393-V4	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	TEXDF
TM00203	LG0801F1253P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_JAX
J000077636	J77636F001P0006P1004P2	xenograft	2	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
J000104518	J000105345	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00302	LG1306F130P0000P1014P2	xenograft	2	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Other:_ddPCR
TM00107	BR1936F227P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00039	SA0151F1887P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_Illumina
J000093555	J000095196	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM01155	TM01155F235P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00931	PA2201F70P2	xenograft	2	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Other:_ddPCR
TM01373	TM01373F1015P0343P1	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00943	SK181A1F014P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_Illumina
TM00964	PA2149F062000P1011P2	xenograft	2	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00920	PA1324F066P0046P1	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Other:_ddPCR
J000112414	J000113532	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00098	BR1126F030P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_Illumina
J000100646	J000103693	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00368	LY0055F667P3	xenograft	3	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
J000106143	DFAM-84910-V1	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	TEXDF
TM00332	OV0529F1939P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00187	LG0494F337P0000P1	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00939	LG1475F356P0189P1	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
J000096053	J000100932	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM01569	TM01569F28P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
J000111428	J000113066	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM01075	CN1032F136P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_Illumina
TM00037	BL0545F63P0126P1	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00199	LG0703FPT	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Other:_FISH
TM00784	LG1208aF003	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM01302	TM01302FPT	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00233	LG1202F380P0059P1	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
J000096652	J000107392	xenograft	2	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Other:_ddPCR
TM00980	CN0010F100P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM01127	SA1208005F001P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_Illumina
J000117591	J000117972	xenograft	2	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
J000100674	J000101974	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
J000106132	DFAM-22359-V1	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Trusight
TM00927	OV11094F172P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_JAX
TM00208	LG0830F1385P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_JAX
TM00386	BR0555F294P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
J000100365	J000103116	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM01284	TM01284F744P0237P1	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00219	LG1049F1704P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00078	BN301F001P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_Illumina
TM00137	CN1264F031P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_JAX
TM00073	BN287F058P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_JAX
J000101173	J000103532	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00015	BL0269F404P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_Illumina
TM00233	LG1202F380P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_Illumina
J000093933	J000097393	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM01231	TM01231F001P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
J000092712	J000095175	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM01571	TM01571F247P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
J000094707	J000101139	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00020	BL0382F1232P0001P1	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_Illumina
TM00980	CN0010FPT	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00335	OV1828F082P0000P1008P2	xenograft	2	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM01130	TM01130F147P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_Illumina
TM01007	PA1333F87P0000P1	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Other:_ddPCR
TM01341	TM01341F889P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM01442	TM01442F1245P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM01244	TM01244PT	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Other:_ddPCR
TM00360	SA0082FPT	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_JAX
TM00016	BL0293F563P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_Illumina
TM00063	BN248F008P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_JAX
TM01634	TM01634F556P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00943	SK181A1F014P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00196	LG0645F826P0000P1	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00327	OVJX01F021P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_Illumina
TM00096	BR0851F004P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM01002	BL0591F111P0172P1013P2	xenograft	2	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
J000101006	J000101984	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
J000079689	J000079689PT	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Whole_Exome
TM00884	LG0937F309P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_JAX
TM00375	CN1573F2130P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_Illumina
J000078604	J000080793	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM01353	TM01353F925P1	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Other:_ddPCR
J000106565	DFAM-16835-V1	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Other:_DFCI_RHP20
J000106531	BCM-3204	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Whole_Exome
TM01030	CN1348F109P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_JAX
TM00062	BN245F007P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_JAX
TM00314	PA0258F006P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_JAX
TM00204	LG0807F1297P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM01258	TM01258F643P0216P1	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Other:_ddPCR
J000077960	SGJ77960F004P1	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Other:_ddPCR
TM00877	LG1301F301P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_Illumina
TM00170	CN1572F2026P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_Illumina
TM01462	TM01462F1325P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
J000078366	J000092578	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
J000093933	J000097391	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00097	BR1077F016P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00203	LG0801F1250P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
J000101121	J000101547	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00185	LG0476F211P0000P1001P2	xenograft	2	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00376	SA0568F023P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_JAX
TM01234	TM01234F545P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
